"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"358","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-14 00:52:10,FALSE,NA,"808836949222060032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LEOS_STARLIGHT",21839,TRUE,FALSE,NA,NA,"Tennessee ","en","http://pbs.twimg.com/profile_images/804552183165386752/IdiSs0tF_normal.jpg"
"359","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-14 00:26:13,FALSE,NA,"808830418271240193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JN_Gvrchomp",109,TRUE,FALSE,NA,NA,"Haymarket, VA","en","http://pbs.twimg.com/profile_images/765622764225097729/pd7yoCqf_normal.jpg"
"360","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-14 00:23:46,FALSE,NA,"808829802320830464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabe9616",109,TRUE,FALSE,NA,NA,"hell","en","http://pbs.twimg.com/profile_images/808852976727035905/r2BXUZFi_normal.jpg"
"361","RT @LoyaltyOne: #AmazonGo, Is this really a change or is this just another wave? https://t.co/Qnh79MFHxv via @B2Community",FALSE,0,NA,2016-12-14 00:17:32,FALSE,NA,"808828233982607360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewzimakas",3,TRUE,FALSE,NA,NA,"Canada ","en","http://pbs.twimg.com/profile_images/715544485434929153/CzDmj7nN_normal.jpg"
"362","#AmazonGo is a new kind of store with no lines and no checkout. Watch the video: https://t.co/UP6gNMgGYd via @amazon",FALSE,0,NA,2016-12-14 00:15:40,FALSE,NA,"808827761515065344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noah2noaa",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1454327350/CHrisJPG1_normal.jpg"
"363","Potential link between @amazon &amp; @Impinj #RFID tech being the catalyst to #AmazonGo #in #grocery #IoT… https://t.co/ESbA4vtpPw",FALSE,0,NA,2016-12-14 00:10:10,TRUE,NA,"808826377017425920",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jeremiahjshea",0,FALSE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/789566758013300736/V4Q2MTY5_normal.jpg"
"364","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-14 00:02:26,FALSE,NA,"808824430650621953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blade_151",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/572136030372941824/kf-pVNg8_normal.jpeg"
"365","#AmazonGo Will Not Kill #Retail As We Know It
https://t.co/z9YOJAhOCM",FALSE,1,NA,2016-12-14 00:01:13,FALSE,NA,"808824125515059200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","OrderDynamics",0,FALSE,FALSE,NA,NA,"Toronto","en","http://pbs.twimg.com/profile_images/646269300521762816/wGk4bwH2_normal.jpg"
"366","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 23:47:35,FALSE,NA,"808820692967968768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sarge64798491",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/771534673491013633/5GZ6vCH5_normal.jpg"
"367","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 23:24:32,FALSE,NA,"808814894627909632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Teemalzahrani",21839,TRUE,FALSE,NA,NA,"Third world, KSA","ar","http://pbs.twimg.com/profile_images/766182788710199296/qeds6EnG_normal.jpg"
"368","I love #AmazonGo and can't wait to get it in my town. See the video and my article https://t.co/SqU16tyjdX",FALSE,0,NA,2016-12-13 23:23:16,FALSE,NA,"808814576863064065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","garyambrosino",0,FALSE,FALSE,NA,NA,"Silicon Valley","en","http://pbs.twimg.com/profile_images/114068550/garyheadshot_normal.jpg"
"369","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 23:19:21,FALSE,NA,"808813590270484481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7ColoredPupeter",109,TRUE,FALSE,NA,NA,"Gensokyo","en","http://pbs.twimg.com/profile_images/802279605792952320/aw9X_UCx_normal.jpg"
"370","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 23:17:49,FALSE,NA,"808813204063260672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MauricioSolis_",21839,TRUE,FALSE,NA,NA,"Arequipa, PE","es","http://pbs.twimg.com/profile_images/742484365909872641/YKzROj70_normal.jpg"
"371","Is this the end of the checkout till? The tech that lets you pocket your goods and walk out: https://t.co/7sEeR7aGpq #AmazonGo #ecommerce",FALSE,2,NA,2016-12-13 23:05:21,FALSE,NA,"808810067894079489",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PwCAUdigital",5,FALSE,FALSE,NA,NA,"Australia","en","http://pbs.twimg.com/profile_images/2526671758/vyt87maxwf9l3a3zx2ys_normal.gif"
"372",".@amazon is trialling a fully automated grocery store in Seattle https://t.co/nevczORW9n #AmazonGo https://t.co/FP2pOVkrGH",FALSE,0,NA,2016-12-13 23:04:02,FALSE,NA,"808809734602104832",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Stylus_LIVE",0,FALSE,FALSE,NA,NA,"London, New York","en","http://pbs.twimg.com/profile_images/649594905828855808/stG_LzZC_normal.jpg"
"373","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 23:00:02,FALSE,NA,"808808730435473411",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JosephZelaznog",21839,TRUE,FALSE,NA,NA,"PANAMÁ","es","http://pbs.twimg.com/profile_images/806736759480401922/I_Q-wcId_normal.jpg"
"374","@iYarn @ZebraRetail @ZebraTechnology @retailgeek @Target @NRFnews @NRFFoundation Just a matter of time before the #AmazonGo effect kicks in",FALSE,0,"iYarn",2016-12-13 22:54:07,FALSE,"807692678372741121","808807238911594501","136109156","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmergingT3CH",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796557657821900800/CkR-orvT_normal.jpg"
"375","#AmazonGo: No Five Finger Discounts Here
https://t.co/O8VuoCkFV1 https://t.co/kmbk2NgCTG",FALSE,1,NA,2016-12-13 22:52:46,FALSE,NA,"808806899458117632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BoldGlobalMedia",0,FALSE,FALSE,NA,NA,"New York, USA","en","http://pbs.twimg.com/profile_images/786741842209546241/VjYh0-15_normal.jpg"
"376","#Amazon takes #shopping and #technology to another level 
#AmazonGo https://t.co/c1umySjCdH https://t.co/24CmliINsT",FALSE,0,NA,2016-12-13 22:50:13,FALSE,NA,"808806258782437376",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FrankelRealty",0,FALSE,FALSE,NA,NA,"Jupiter, Florida","en","http://pbs.twimg.com/profile_images/2758378712/d56cc1cfc738649ebb94527d6eea4990_normal.png"
"377","#noline #nowaiting #nocheckout coming to #grocery biz. #JustWalkOut #AmazonGo #mobilewallet @amazon @mobilepaytoday… https://t.co/WNM17DrPm6",FALSE,2,NA,2016-12-13 22:50:09,TRUE,NA,"808806241518620672",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BASYSProcessing",0,FALSE,FALSE,NA,NA,"Lenexa, KS","en","http://pbs.twimg.com/profile_images/770614075323617281/dzUEv9zD_normal.jpg"
"378","Inside Amazon's New Human-Free Grocery Store #AmazonGo #seattle #tech #TechTuesday  https://t.co/7pA4JbRUmX",FALSE,0,NA,2016-12-13 22:46:39,FALSE,NA,"808805362266738688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cathy_205",0,FALSE,FALSE,NA,NA,"ÜT: 40.720383,-73.993477","en","http://pbs.twimg.com/profile_images/726109463762075648/ZtFF8QYJ_normal.jpg"
"379","This is interesting. I would at least try it. #AmazonGo #payments https://t.co/e7FCrSW4IF",FALSE,0,NA,2016-12-13 22:44:44,FALSE,NA,"808804880139829250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lydiaschou",0,FALSE,FALSE,NA,NA,"Denver, CO","en","http://pbs.twimg.com/profile_images/458693082238562304/izq7UXba_normal.jpeg"
"380","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 22:42:28,FALSE,NA,"808804308053528580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattswaggster",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/710801303149137922/tbmCB6QY_normal.jpg"
"381","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 22:36:31,FALSE,NA,"808802808938065923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dropkickdee",109,TRUE,FALSE,NA,NA,"Round Rock, Texas","en","http://pbs.twimg.com/profile_images/804261371407896576/148wN11i_normal.jpg"
"382","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 22:31:09,FALSE,NA,"808801461954113536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","craig_lilford",21839,TRUE,FALSE,NA,NA,"Newcastle Upon Tyne, England","en-gb","http://pbs.twimg.com/profile_images/700687520879607808/pWsDZ0DH_normal.jpg"
"383","Why Amazon Go is a Mixed Bag for Retailers #Retail #AmazonGo #CustomerExperience | @customerthink… https://t.co/n3NNRolXIy",FALSE,1,NA,2016-12-13 22:30:28,TRUE,NA,"808801289077477378",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EuclidAnalytics",0,FALSE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/784076627785322500/r6dHixra_normal.jpg"
"384","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 22:21:45,FALSE,NA,"808799094328045568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anime_lover1214",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/651598155067162624/5eEJp-V9_normal.jpg"
"385","RT @FoodDive: #AmazonGo offers c-store staples like milk and bread, Amazon Meal Kits and meals made by on-site chefs
https://t.co/DaWUrfM8E3",FALSE,0,NA,2016-12-13 22:19:24,FALSE,NA,"808798501635260417",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Jens__Koester",1,TRUE,FALSE,NA,NA,"","de","http://pbs.twimg.com/profile_images/675353616660713473/3ZiTqjFh_normal.jpg"
"386","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 22:13:15,FALSE,NA,"808796955245707264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","orapher",109,TRUE,FALSE,NA,NA,"North Carolina, USA","en","http://pbs.twimg.com/profile_images/794544224360431620/Dftbow3d_normal.jpg"
"387","With choice comes complexity. Time for retailers to make shopping an #EffortlessExperience again. #AmazonGo #CX https://t.co/kOHCRhtcAN",FALSE,1,NA,2016-12-13 22:00:50,FALSE,NA,"808793832020185089",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","narvarinc",0,FALSE,FALSE,NA,NA,"San Francisco Bay Area","en","http://pbs.twimg.com/profile_images/573891632405204992/04kQ_DyP_normal.png"
"388","I just posted this blog on #AmazonGo, a new #retail concept.  Let me know what you think!
https://t.co/LV7kCrRnD7",FALSE,1,NA,2016-12-13 22:00:07,FALSE,NA,"808793652013121536",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","MichaelTomDobbs",0,FALSE,FALSE,NA,NA,"Nashville, TN","en","http://pbs.twimg.com/profile_images/671917441430200320/LAm0oMVq_normal.jpg"
"389","Real-time, location-based data from #microfencing is the go to for #AmazonGo @PerformanceIN https://t.co/QhAFJqYV35",FALSE,0,NA,2016-12-13 21:59:54,FALSE,NA,"808793596489035777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dgtlfactory",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/689452161860694016/Jog62LZG_normal.jpg"
"390","Amazon Go...who should be worried?  https://t.co/RVvj5cgCGH #AmazonGo",FALSE,0,NA,2016-12-13 21:46:08,FALSE,NA,"808790129741590528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paul__armstrong",0,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/720945706735955968/3ipf2rBt_normal.jpg"
"391","Amazon Go...who should be worried?  https://t.co/PbWEktCn8W #AmazonGo",FALSE,0,NA,2016-12-13 21:45:58,FALSE,NA,"808790090562596864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","themediaisdying",0,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/1083950932/tmid_baby_normal.png"
"392","Amazon Go...who should be worried?  https://t.co/yG3PLBXpgS #AmazonGo",FALSE,0,NA,2016-12-13 21:45:48,FALSE,NA,"808790047751368704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","here_forth",0,FALSE,FALSE,NA,NA,"London, UK","en","http://pbs.twimg.com/profile_images/483678637737005057/TnR4tW6E_normal.jpeg"
"393","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 21:44:50,FALSE,NA,"808789803177312257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SakuraiMichi",109,TRUE,FALSE,NA,NA,"Finland ","en","http://pbs.twimg.com/profile_images/748892866727084032/eDiKjy_5_normal.jpg"
"394","RT @TrustYou: What can #hotels learn from #AmazonGo? Check our our new blog to find out! #hotelmarketing https://t.co/dhOzLQg6pj https://t.…",FALSE,0,NA,2016-12-13 21:22:56,FALSE,NA,"808784294697205760",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","fizplaces",1,TRUE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/656464869965869056/Xly3HUz3_normal.png"
"395","#AmazonGo offers c-store staples like milk and bread, Amazon Meal Kits and meals made by on-site chefs
https://t.co/DaWUrfM8E3",FALSE,2,NA,2016-12-13 21:15:01,FALSE,NA,"808782300863401984",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoodDive",1,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/458718932581371905/IUA_iXn1_normal.png"
"396","Amazon Go. Amazing use of technology. Will definitely go to the store when I go to Seattle.
#amazongo
https://t.co/O4spMh1xJD",FALSE,0,NA,2016-12-13 21:13:38,FALSE,NA,"808781952899653632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Liam_Bonser",0,FALSE,FALSE,NA,NA,"Alberta, Canada","en","http://pbs.twimg.com/profile_images/746198334348550144/ocw3ppdu_normal.jpg"
"397","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 21:11:50,FALSE,NA,"808781500758052866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_megson",21839,TRUE,FALSE,NA,NA,"Jedburgh, Scotland","en","http://pbs.twimg.com/profile_images/3516628258/ca82dd2197b25b64493da91311514c6f_normal.jpeg"
"398","#AmazonGo will have in-depth customer data that will reinvent your shopping experience. Will you use it?… https://t.co/DlBVDawe85",FALSE,0,NA,2016-12-13 21:06:02,TRUE,NA,"808780037881286656",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","CollectiveBias",0,FALSE,FALSE,NA,NA,"Bentonville, NYC, Chicago","en","http://pbs.twimg.com/profile_images/530493716729839616/udrIFAYn_normal.png"
"399","RT @sprintuxpodcast: Episode 1 - Beta is live! #AmazonGo, #Chipcards, #Reading and @AdobePortfolio, Listen &amp; Subscribe https://t.co/WClePZI…",FALSE,0,NA,2016-12-13 21:00:35,FALSE,NA,"808778668927569921",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mdusing",2,TRUE,FALSE,NA,NA,"Denver, CO","en","http://pbs.twimg.com/profile_images/378800000050090736/f60b72bfe794988ba04e58012ebe27a0_normal.jpeg"
"400","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 20:57:28,FALSE,NA,"808777881648320512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mochrie_rocks",109,TRUE,FALSE,NA,NA,"PA","en","http://pbs.twimg.com/profile_images/621095841902669824/LPA2lyKK_normal.png"
"401","Amazon Go will get rid of the checkout line on your next grocery run
https://t.co/WdeL2YPmGR… https://t.co/rlPPknLTCe",FALSE,1,NA,2016-12-13 20:56:25,TRUE,NA,"808777618287947777",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WillSeel",0,FALSE,FALSE,NA,NA,"North Carolina, USA","en","http://pbs.twimg.com/profile_images/700404817072627713/8IGELZ5i_normal.jpg"
"402","Amazon Go will get rid of the checkout line on your next grocery run
https://t.co/lobIRKUcr8… https://t.co/9OunJuu5LA",FALSE,1,NA,2016-12-13 20:56:25,TRUE,NA,"808777617734246401",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FHI_works",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/647061161976987648/U9F042lM_normal.png"
"403","My thoughts on Amazon Go. #AmazonGo https://t.co/X9xT0Ij6y8 #blogs #blog #blogger #tech #technology @amazon  @AmazonGoAmerica",FALSE,0,NA,2016-12-13 20:52:53,FALSE,NA,"808776728764096515",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SamieT",0,FALSE,FALSE,NA,NA,"Dubai, United Arab Emirates","en","http://pbs.twimg.com/profile_images/533709158655086592/FFtAjxXP_normal.jpeg"
"404","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 20:45:34,FALSE,NA,"808774890396545024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BowsyCh16",21839,TRUE,FALSE,NA,NA,"Suisse / Switzerland (Europe)","fr","http://pbs.twimg.com/profile_images/806981076820389888/K77k3VFE_normal.jpg"
